Instance,Location,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
382,TEX,True,101,101,1.0,101,102289.75,284.75,4.58,1.64
383,TEX,True,121,121,1.0,121,99888.0,288.75,6.08,1.2
384,TEX,True,124,124,1.0,124,103669.5,279.0,7.76,2.87
385,TEX,True,104,104,1.0,104,82836.75,222.75,4.84,2.73
386,TEX,True,101,101,1.0,101,74274.75,199.25,7.73,5.12
387,TEX,True,102,102,1.0,102,114174.75,304.25,5.14,3.64
388,TEX,True,109,109,1.0,109,99109.25,267.5,6.07,0.74
389,TEX,True,97,97,1.0,97,104227.25,279.75,6.72,2.1
390,TEX,True,112,112,1.0,112,87767.0,248.25,11.04,4.79
391,TEX,True,105,105,1.0,105,85342.5,247.5,13.66,1.3
392,TEX,True,111,111,1.0,111,129127.5,356.0,3.95,1.11
393,TEX,True,114,114,1.0,114,100324.0,260.75,5.62,0.38
394,TEX,True,114,114,1.0,114,124155.5,321.75,9.32,2.43
395,TEX,True,91,91,1.0,91,117968.5,296.75,2.95,2.47
396,TEX,True,92,92,1.0,92,128553.5,303.75,5.8,2.8
397,TEX,True,94,94,1.0,94,153546.5,360.0,4.16,3.36
398,TEX,True,102,102,1.0,102,123390.0,293.25,3.28,1.18
399,TEX,True,102,102,1.0,102,90985.75,253.75,5.29,3.15
400,TEX,True,77,77,1.0,77,98036.0,234.5,3.05,1.26
401,TEX,True,122,122,1.0,122,154927.0,380.0,7.06,2.5
402,TEX,True,103,103,1.0,103,117476.75,311.0,9.88,2.58
403,TEX,True,110,110,1.0,110,104797.5,290.75,20.22,4.44
404,TEX,True,99,99,1.0,99,104562.5,279.5,12.85,4.03
405,TEX,True,117,117,1.0,117,107688.0,382.0,3.93,0.13
406,TEX,True,110,110,1.0,110,71495.5,257.0,14.39,8.7
407,TEX,True,78,78,1.0,78,70246.0,273.75,3.8,2.23
408,TEX,True,106,106,1.0,106,78857.5,202.0,9.28,8.7
409,TEX,True,112,112,1.0,112,113920.25,298.0,4.39,2.77
410,TEX,True,110,110,1.0,110,93372.0,237.25,6.38,4.91
411,TEX,True,111,111,1.0,111,148525.75,356.5,6.16,2.93
412,TEX,True,78,78,1.0,78,90081.25,227.75,8.85,4.61
413,TEX,True,106,106,1.0,106,92784.25,232.5,6.67,2.31
414,TEX,True,100,100,1.0,100,74632.0,227.5,17.39,5.89
415,TEX,True,105,105,1.0,105,97774.25,282.75,12.61,4.48
416,TEX,True,110,110,1.0,110,93284.5,273.0,5.2,0.91
417,TEX,True,111,111,1.0,111,126008.5,430.75,4.49,1.6
418,TEX,True,107,107,1.0,107,80100.5,278.75,6.44,3.71
419,TEX,True,101,101,1.0,101,72971.0,260.25,10.4,3.7
420,TEX,True,103,103,1.0,103,67674.25,228.0,13.02,7.22
421,TEX,True,86,86,1.0,86,65495.25,223.0,10.28,8.14
422,TEX,True,84,84,1.0,84,85682.0,296.5,4.87,3.5
423,TEX,True,126,126,1.0,126,104539.0,294.75,6.94,3.36
424,TEX,True,100,100,1.0,100,97889.0,298.5,9.47,3.79
425,TEX,True,101,101,1.0,101,79851.25,239.5,10.55,7.35
426,TEX,True,75,75,1.0,75,89477.25,275.5,7.91,2.3
427,TEX,True,113,113,1.0,113,130682.0,364.0,7.53,4.34
428,TEX,True,93,93,1.0,93,104082.25,317.75,8.11,2.75
429,TEX,True,101,101,1.0,101,73001.5,227.25,11.5,3.61
430,TEX,True,68,68,1.0,68,97282.75,253.5,2.47,1.93
432,TEX,True,99,99,1.0,99,75339.25,239.5,9.31,5.24
433,TEX,True,105,105,1.0,105,95654.5,272.25,4.85,2.42
434,TEX,True,96,96,1.0,96,117077.5,359.25,1.87,0.83
435,TEX,True,84,84,1.0,84,97870.75,318.75,6.36,1.62
436,TEX,True,104,104,1.0,104,111724.0,363.0,5.9,3.84
437,TEX,True,118,118,1.0,118,84800.5,275.25,10.44,5.41
438,TEX,True,101,101,1.0,101,81036.5,251.25,3.02,0.89
439,TEX,True,98,98,1.0,98,95319.0,312.5,8.38,4.8
440,TEX,True,102,102,1.0,102,116806.25,364.0,4.03,2.74
441,TEX,True,94,94,1.0,94,112569.25,276.5,5.4,1.6
442,TEX,True,111,111,1.0,111,128656.75,317.0,5.7,2.46
443,TEX,True,106,106,1.0,106,121505.0,299.0,6.41,4.4
444,TEX,True,123,123,1.0,123,81419.25,276.75,9.0,6.9
445,TEX,True,110,110,1.0,110,80210.5,273.25,6.15,2.58
446,TEX,True,104,104,1.0,104,81567.75,281.5,6.83,2.68
447,TEX,True,111,111,1.0,111,129205.25,356.0,2.32,1.39
448,TEX,True,107,107,1.0,107,89407.25,238.75,2.7,1.85
449,TEX,True,113,113,1.0,113,97267.0,268.5,4.38,3.5
450,TEX,True,106,106,1.0,106,87211.0,255.25,7.29,5.99
451,TEX,True,96,96,1.0,96,67386.0,207.0,9.99,8.31
452,TEX,True,63,63,1.0,63,86396.5,259.25,4.31,2.63
453,TEX,True,105,105,1.0,105,82913.75,242.25,2.55,1.02
454,TEX,True,95,95,1.0,95,84712.25,251.25,7.21,3.37
455,TEX,True,120,120,1.0,120,109560.75,311.5,8.67,3.93
456,TEX,True,88,88,1.0,88,80110.75,234.25,6.74,4.0
457,TEX,True,95,95,1.0,95,93997.0,269.75,7.39,5.02
458,TEX,True,89,89,1.0,89,83031.75,243.5,9.13,5.34
459,TEX,True,101,101,1.0,101,80137.75,275.5,6.37,2.91
460,TEX,True,83,83,1.0,83,86596.75,295.25,4.72,3.12
461,TEX,True,105,105,1.0,105,79250.0,274.25,16.66,6.32
462,TEX,True,100,100,1.0,100,86465.0,283.5,5.42,4.06
463,TEX,True,105,105,1.0,105,65960.5,224.5,10.91,3.75
464,TEX,True,97,97,1.0,97,61356.25,193.75,4.6,3.85
465,TEX,True,105,105,1.0,105,74843.25,241.25,6.35,2.53
466,TEX,True,98,98,1.0,98,71240.25,237.5,9.92,4.14
467,TEX,True,109,109,1.0,109,120250.0,365.5,4.91,2.27
468,TEX,True,105,105,1.0,105,112518.75,311.25,5.5,2.89
469,TEX,True,90,90,1.0,90,99200.0,278.75,4.86,1.76
470,TEX,True,96,96,1.0,96,91603.25,260.75,5.29,2.52
471,TEX,True,115,115,1.0,115,109422.0,300.25,4.01,2.83
472,TEX,True,108,108,1.0,108,105408.5,296.75,6.55,3.81
473,TEX,True,106,106,1.0,106,116275.5,326.25,5.54,3.62
474,TEX,True,103,103,1.0,103,71153.5,215.75,10.91,6.6
475,TEX,True,106,106,1.0,106,71065.5,214.75,12.21,7.83
476,TEX,True,118,118,1.0,118,101004.25,304.75,6.87,-0.25
477,TEX,True,103,103,1.0,103,87952.0,295.25,5.92,3.51
478,TEX,True,112,112,1.0,112,100411.5,325.25,4.67,3.13
479,TEX,True,97,97,1.0,97,92691.25,312.75,3.76,2.87
480,TEX,True,116,116,1.0,116,103708.5,288.75,4.79,4.47
481,TEX,True,97,97,1.0,97,116690.25,336.5,3.05,2.46
482,TEX,True,101,101,1.0,101,89789.0,255.75,7.72,7.5
483,TEX,True,109,109,1.0,109,132762.75,304.25,3.82,3.26
484,TEX,True,95,95,1.0,95,100128.25,236.0,8.34,7.09
485,TEX,True,100,100,1.0,100,126274.5,295.25,3.14,2.56
486,TEX,True,106,106,1.0,106,111784.5,257.75,6.12,4.45
487,TEX,True,102,102,1.0,102,138304.25,318.0,7.81,5.36
488,TEX,True,105,105,1.0,105,115725.75,268.0,6.53,3.86
489,TEX,True,108,108,1.0,108,91383.75,216.25,5.94,2.92
490,TEX,True,111,111,1.0,111,105072.25,245.5,6.77,4.84
491,TEX,True,103,103,1.0,103,120878.0,282.75,9.53,5.83
492,TEX,True,105,105,1.0,105,96093.75,257.5,6.22,3.01
493,TEX,True,103,103,1.0,103,87866.5,237.75,7.77,6.76
494,TEX,True,99,99,1.0,99,101343.25,272.25,6.26,3.2
495,TEX,True,98,98,1.0,98,105788.75,289.5,4.48,2.77
496,TEX,True,98,98,1.0,98,107179.25,293.75,3.5,2.41
497,TEX,True,99,99,1.0,99,134494.25,363.25,4.61,3.13
498,TEX,True,99,99,1.0,99,99748.75,294.75,7.21,4.15
499,TEX,True,97,97,1.0,97,80840.5,246.75,8.44,2.18
500,TEX,True,107,107,1.0,107,94805.5,278.25,7.92,4.95
501,TEX,True,104,104,1.0,104,91333.75,318.0,4.88,2.97
502,TEX,True,109,109,1.0,109,96805.25,334.0,3.1,0.37
503,TEX,True,116,116,1.0,116,82395.5,286.25,8.39,2.97
504,TEX,True,109,109,1.0,109,70388.75,235.5,6.16,4.17
505,TEX,True,95,95,1.0,95,55784.25,192.25,6.45,3.75
506,TEX,True,107,107,1.0,107,88502.25,295.5,9.62,5.97
507,TEX,True,97,97,1.0,97,61057.75,213.75,9.68,7.57
508,TEX,True,110,110,1.0,110,75985.0,251.5,7.37,5.63
509,TEX,True,104,104,1.0,104,70936.25,239.25,5.71,4.2
510,TEX,True,103,103,1.0,103,107284.75,317.25,2.98,2.16
511,TEX,True,101,101,1.0,101,93807.25,280.5,5.83,3.69
512,TEX,True,95,95,1.0,95,77378.25,230.25,3.87,3.26
513,TEX,True,106,106,1.0,106,90436.25,229.5,7.34,6.61
514,TEX,True,102,102,1.0,102,98736.0,248.75,5.35,1.49
515,TEX,True,104,104,1.0,104,88991.25,232.0,6.2,-1.31
516,TEX,True,93,93,1.0,93,92080.0,253.0,9.62,3.62
517,TEX,True,112,112,1.0,112,107386.0,283.0,6.72,2.16
518,TEX,True,113,113,1.0,113,111328.25,298.5,3.94,2.21
519,TEX,True,108,108,1.0,108,98362.75,282.75,10.92,4.64
520,TEX,True,110,110,1.0,110,111125.25,313.25,5.49,2.57
521,TEX,True,99,99,1.0,99,75967.25,233.75,8.63,4.2
522,TEX,True,115,115,1.0,115,100381.75,245.0,6.75,4.67
523,TEX,True,106,106,1.0,106,107066.5,276.75,4.85,3.74
524,TEX,True,100,100,1.0,100,92628.5,247.75,6.88,6.42
525,TEX,True,105,105,1.0,105,151108.0,390.5,4.33,3.04
526,TEX,True,90,90,1.0,90,94748.5,253.75,5.87,4.61
527,TEX,True,87,87,1.0,87,86542.5,232.25,4.63,2.93
528,TEX,True,116,116,1.0,116,88193.25,243.25,9.02,4.51
530,TEX,True,97,97,1.0,97,77297.5,223.75,7.28,4.58
531,TEX,True,112,112,1.0,112,90977.75,227.0,7.55,6.49
532,TEX,True,96,96,1.0,96,106557.75,276.25,6.39,4.08
533,TEX,True,108,108,1.0,108,80422.0,208.5,6.94,3.92
534,TEX,True,92,92,1.0,92,93625.25,224.0,11.21,4.68
535,TEX,True,98,98,1.0,98,102433.25,248.0,7.1,2.46
536,TEX,True,114,114,1.0,114,71932.5,175.75,9.23,7.38
537,TEX,True,111,111,1.0,111,100791.25,300.75,4.73,-0.75
538,TEX,True,105,105,1.0,105,76002.0,225.5,10.91,4.95
539,TEX,True,102,102,1.0,102,107568.5,324.5,4.29,2.04
540,TEX,True,110,110,1.0,110,115331.5,330.5,3.65,2.94
541,TEX,True,113,113,1.0,113,113632.25,321.5,4.33,4.32
542,TEX,True,122,122,1.0,122,125995.5,357.0,2.09,0.0
543,TEX,True,101,101,1.0,101,79163.5,217.0,4.27,2.47
544,TEX,True,104,104,1.0,104,87018.25,239.0,8.94,5.91
545,TEX,True,95,95,1.0,95,103790.75,287.25,5.82,2.71
546,TEX,True,99,99,1.0,99,92169.75,264.0,7.63,4.09
547,TEX,True,112,112,1.0,112,86093.0,238.5,5.42,2.75
548,TEX,True,105,105,1.0,105,66341.25,186.25,7.46,5.46
549,TEX,True,120,120,1.0,120,110270.25,317.0,5.33,4.37
550,TEX,True,119,119,1.0,119,97815.5,272.5,5.34,4.8
551,TEX,True,99,99,1.0,99,78431.5,233.75,7.02,5.08
552,TEX,True,101,101,1.0,101,55721.25,158.0,18.29,12.83
553,TEX,True,105,105,1.0,105,103487.0,285.75,7.22,3.71
554,TEX,True,107,107,1.0,107,89894.25,247.75,4.2,1.49
555,TEX,True,111,111,1.0,111,78785.5,218.5,9.78,8.19
556,TEX,True,102,102,1.0,102,110188.75,317.0,6.36,3.06
557,TEX,True,98,98,1.0,98,102517.0,293.5,2.16,1.18
558,TEX,True,114,114,1.0,114,109416.0,279.25,1.76,1.67
559,TEX,True,105,105,1.0,105,94636.25,265.0,11.92,5.1
560,TEX,True,85,85,1.0,85,95946.75,267.75,6.55,4.88
561,TEX,True,92,92,1.0,92,164483.75,360.5,3.86,1.9
562,TEX,True,106,106,1.0,106,91537.0,216.25,9.93,5.36
563,TEX,True,112,112,1.0,112,109606.5,259.5,8.07,5.98
564,TEX,True,111,111,1.0,111,94975.5,262.75,8.1,2.78
565,TEX,True,91,91,1.0,91,84012.0,240.0,5.11,3.32
566,TEX,True,99,99,1.0,99,93510.75,261.75,5.79,1.69
567,TEX,True,121,121,1.0,121,112129.5,277.75,5.05,1.07
568,TEX,True,99,99,1.0,99,101110.5,271.5,4.65,3.29
569,TEX,True,104,104,1.0,104,105037.5,282.0,9.08,7.24
570,TEX,True,106,106,1.0,106,129159.5,309.25,10.9,1.67
571,TEX,True,90,90,1.0,90,142574.25,331.75,6.55,3.35
572,TEX,True,116,116,1.0,116,141523.5,338.0,5.09,1.46
573,TEX,True,101,101,1.0,101,97526.5,227.75,8.7,4.91
574,TEX,True,95,95,1.0,95,76779.5,179.75,11.65,9.45
575,TEX,True,106,106,1.0,106,107797.5,245.25,7.32,6.21
576,TEX,True,88,88,1.0,88,102470.5,256.5,5.48,3.3
577,TEX,True,101,101,1.0,101,113265.0,277.25,3.91,1.95
578,TEX,True,119,119,1.0,119,111616.75,274.25,7.84,3.86
579,TEX,True,102,102,1.0,102,133330.5,344.75,0.99,1.08
580,TEX,True,96,96,1.0,96,103864.5,273.5,5.6,4.45
581,TEX,True,110,110,1.0,110,108636.25,282.0,5.49,2.93
582,TEX,True,99,99,1.0,99,91118.5,253.75,11.06,7.47
583,TEX,True,107,107,1.0,107,123252.75,343.25,2.89,1.72
584,TEX,True,94,94,1.0,94,108894.5,305.75,4.23,3.09
585,TEX,True,99,99,1.0,99,98068.0,286.75,5.26,3.61
586,TEX,True,106,106,1.0,106,105529.75,294.25,4.07,3.13
587,TEX,True,103,103,1.0,103,89613.0,266.25,7.34,1.84
588,TEX,True,103,103,1.0,103,109379.75,310.75,7.51,3.34
589,TEX,True,108,108,1.0,108,120584.5,326.25,3.75,2.61
590,TEX,True,119,119,1.0,119,134849.5,360.25,2.15,1.37
591,TEX,True,96,96,1.0,96,95286.75,263.25,7.28,4.36
592,TEX,True,101,101,1.0,101,88776.75,255.25,10.29,5.11
593,TEX,True,104,104,1.0,104,87021.25,233.25,4.64,3.72
594,TEX,True,105,105,1.0,105,118681.0,273.0,3.69,2.5
595,TEX,True,90,90,1.0,90,90123.75,215.75,4.8,4.75
596,TEX,True,100,100,1.0,100,119443.25,282.5,6.88,4.88
597,TEX,True,109,109,1.0,109,104237.5,238.5,11.55,4.98
598,TEX,True,99,99,1.0,99,129249.75,300.25,6.24,4.07
599,TEX,True,113,113,1.0,113,130597.5,300.5,6.96,2.36
600,TEX,True,90,90,1.0,90,144392.75,322.0,6.85,4.94
601,TEX,True,101,101,1.0,101,98023.5,224.0,11.8,8.57
602,TEX,True,108,108,1.0,108,153413.75,342.5,6.09,2.28
603,TEX,True,106,106,1.0,106,117553.75,294.25,6.11,4.62
604,TEX,True,126,126,1.0,126,148391.75,358.0,3.56,2.92
605,TEX,True,87,87,1.0,87,115948.5,298.5,1.13,-0.17
606,TEX,True,119,119,1.0,119,119074.5,277.75,6.48,2.88
607,TEX,True,94,94,1.0,94,119889.5,293.0,6.11,2.01
608,TEX,True,96,96,1.0,96,102176.0,255.5,3.8,2.76
609,TEX,True,93,93,1.0,93,102046.25,222.0,5.43,3.79
610,TEX,True,107,107,1.0,107,110632.0,233.25,9.05,7.44
611,TEX,True,113,113,1.0,113,153973.25,320.5,4.67,2.21
612,TEX,True,103,103,1.0,103,115228.0,248.75,12.21,7.44
613,TEX,True,97,97,1.0,97,133086.0,282.5,8.33,3.99
614,TEX,True,108,108,1.0,108,146621.5,307.75,5.93,2.99
615,TEX,True,108,108,1.0,108,172888.0,362.5,2.37,1.02
616,TEX,True,96,96,1.0,96,158047.25,335.75,6.06,3.31
617,TEX,True,110,110,1.0,110,156123.0,330.5,7.33,2.87
618,TEX,True,90,90,1.0,90,133524.25,283.75,4.21,2.41
619,TEX,True,105,105,1.0,105,106371.5,227.0,6.89,4.92
620,TEX,True,95,95,1.0,95,107980.25,233.25,3.6,2.0
621,TEX,True,85,85,1.0,85,108924.25,243.0,6.25,3.95
622,TEX,True,111,111,1.0,111,128504.0,287.5,2.69,0.78
623,TEX,True,93,93,1.0,93,114938.25,257.75,5.39,3.55
624,TEX,True,107,107,1.0,107,120915.75,308.25,8.08,4.86
625,TEX,True,103,103,1.0,103,118738.25,301.0,6.83,2.82
626,TEX,True,107,107,1.0,107,74582.75,192.0,8.17,6.34
627,TEX,True,120,120,1.0,120,134065.0,422.25,4.31,2.65
628,TEX,True,103,103,1.0,103,70337.5,241.25,6.1,0.82
629,TEX,True,108,108,1.0,108,98345.25,317.75,6.14,1.01
630,TEX,True,86,86,1.0,86,76927.25,252.25,8.65,4.54
631,TEX,True,95,95,1.0,95,88666.75,290.25,6.73,2.44
632,TEX,True,113,113,1.0,113,115193.5,350.25,5.05,2.71
633,TEX,True,100,100,1.0,100,91071.0,287.75,9.13,4.08
634,TEX,True,90,90,1.0,90,61192.5,203.25,8.81,4.01
635,TEX,True,103,103,1.0,103,109808.0,344.5,3.8,2.27
636,TEX,True,108,108,1.0,108,110384.5,347.5,3.07,1.91
637,TEX,True,102,102,1.0,102,74538.25,249.25,7.95,4.59
638,TEX,True,106,106,1.0,106,71435.25,229.25,8.76,2.86
639,TEX,True,102,102,1.0,102,96496.75,265.5,9.11,8.13
640,TEX,True,107,107,1.0,107,122288.0,334.75,3.71,3.74
641,TEX,True,105,105,1.0,105,99161.75,275.75,7.03,3.33
642,TEX,True,111,111,1.0,111,122703.5,276.75,0.34,-0.27
643,TEX,True,111,111,1.0,111,154793.25,348.25,2.44,2.59
644,TEX,True,101,101,1.0,101,136953.5,324.0,3.66,2.63
645,TEX,True,92,92,1.0,92,96927.0,233.25,10.74,6.33
646,TEX,True,105,105,1.0,105,131738.5,302.75,4.15,2.65
647,TEX,True,108,108,1.0,108,87339.75,200.75,8.69,7.38
648,TEX,True,131,131,1.0,131,157487.0,352.0,5.72,2.43
649,TEX,True,87,87,1.0,87,139403.25,305.75,5.87,3.78
650,TEX,True,101,101,1.0,101,126761.75,288.0,8.67,2.04
651,TEX,True,109,109,1.0,109,108734.25,249.25,7.57,4.13
652,TEX,True,92,92,1.0,92,107338.75,253.0,5.29,2.5
653,TEX,True,103,103,1.0,103,91947.5,212.5,6.54,3.74
654,TEX,True,94,94,1.0,94,86821.5,206.75,4.11,3.27
655,TEX,True,85,85,1.0,85,117497.0,280.5,4.18,3.36
656,TEX,True,93,93,1.0,93,104866.25,250.5,10.83,5.83
657,TEX,True,96,96,1.0,96,90011.75,213.75,9.49,6.04
658,TEX,True,104,104,1.0,104,108610.0,254.0,6.4,3.24
659,TEX,True,88,88,1.0,88,92483.0,222.0,4.57,3.16
660,TEX,True,114,114,1.0,114,101396.0,243.0,8.09,5.72
661,TEX,True,92,92,1.0,92,111903.5,274.0,7.74,5.6
662,TEX,True,109,109,1.0,109,98105.75,237.75,8.2,5.75
663,TEX,True,99,99,1.0,99,87434.5,227.0,7.62,2.05
664,TEX,True,99,99,1.0,99,123967.5,308.25,7.79,4.79
665,TEX,True,102,102,1.0,102,139918.25,345.25,5.65,3.36
666,TEX,True,101,101,1.0,101,100348.5,242.5,8.42,2.81
667,TEX,True,108,108,1.0,108,142022.25,334.25,8.04,4.02
668,TEX,True,104,104,1.0,104,134004.5,317.0,3.69,2.46
669,TEX,True,106,106,1.0,106,76899.75,220.0,14.95,7.17
670,TEX,True,105,105,1.0,105,87138.75,254.0,12.72,8.14
671,TEX,True,90,90,1.0,90,87651.75,259.25,8.23,2.63
672,TEX,True,103,103,1.0,103,97681.75,275.25,5.03,3.0
673,TEX,True,107,107,1.0,107,93342.25,256.25,9.71,6.22
674,TEX,True,104,104,1.0,104,85310.5,234.5,6.81,6.2
675,TEX,True,120,120,1.0,120,105301.0,284.5,9.12,5.95
676,TEX,True,99,99,1.0,99,67377.25,196.0,10.19,4.39
677,TEX,True,98,98,1.0,98,75009.5,217.0,9.81,5.34
678,TEX,True,96,96,1.0,96,87441.25,253.75,6.41,4.87
679,TEX,True,104,104,1.0,104,92461.5,257.5,6.97,3.01
680,TEX,True,108,108,1.0,108,111241.25,308.75,5.95,3.89
681,TEX,True,94,94,1.0,94,111111.5,310.5,4.06,3.42
682,TEX,True,98,98,1.0,98,89014.25,253.25,8.74,5.59
683,TEX,True,108,108,1.0,108,117403.25,306.0,2.77,1.53
684,TEX,True,114,114,1.0,114,112909.75,278.5,4.7,2.62
685,TEX,True,90,90,1.0,90,89998.0,241.25,5.48,4.08
686,TEX,True,108,108,1.0,108,95161.25,238.75,7.65,4.21
687,TEX,True,100,100,1.0,100,100536.0,248.5,7.33,4.97
688,TEX,True,108,108,1.0,108,136561.25,326.75,2.18,0.76
689,TEX,True,118,118,1.0,118,115115.75,269.25,2.32,0.83
690,TEX,True,105,105,1.0,105,127352.0,308.0,4.03,3.75
691,TEX,True,96,96,1.0,96,123596.5,309.0,1.23,1.12
692,TEX,True,105,105,1.0,105,99708.25,241.75,4.87,4.16
693,TEX,True,123,123,1.0,123,141044.0,337.25,6.18,4.39
694,TEX,True,89,89,1.0,89,103884.0,260.0,8.77,5.37
695,TEX,True,111,111,1.0,111,129254.75,300.75,6.07,4.14
696,TEX,True,103,103,1.0,103,157627.25,392.0,3.12,1.51
697,TEX,True,115,115,1.0,115,118389.0,292.5,8.75,5.34
698,TEX,True,115,115,1.0,115,116304.75,277.0,5.37,4.07
699,TEX,True,110,110,1.0,110,131163.0,320.25,5.02,4.26
700,TEX,True,106,106,1.0,106,105155.0,258.75,5.9,3.72
701,TEX,True,89,89,1.0,89,85810.0,222.75,7.87,3.47
702,TEX,True,110,110,1.0,110,110518.25,285.25,5.18,3.14
703,TEX,True,103,103,1.0,103,111431.75,287.75,4.44,3.28
704,TEX,True,118,118,1.0,118,98021.75,251.75,8.93,6.41
705,TEX,True,102,102,1.0,102,107989.5,278.0,1.48,1.07
706,TEX,True,109,109,1.0,109,93632.75,243.5,5.14,0.31
707,TEX,True,102,102,1.0,102,130839.5,341.0,2.42,1.87
708,TEX,True,90,90,1.0,90,85592.75,231.5,7.44,4.93
709,TEX,True,93,93,1.0,93,96767.5,260.75,7.51,6.46
710,TEX,True,106,106,1.0,106,76138.5,202.0,5.87,4.49
711,TEX,True,94,94,1.0,94,70605.0,193.5,10.53,8.08
712,TEX,True,99,99,1.0,99,81963.75,220.0,9.36,6.58
713,TEX,True,117,117,1.0,117,105821.75,262.5,6.02,4.11
714,TEX,True,95,95,1.0,95,102849.0,242.0,4.59,1.33
715,TEX,True,114,114,1.0,114,167402.5,383.25,4.95,3.4
716,TEX,True,107,107,1.0,107,153940.5,353.0,6.8,4.98
717,TEX,True,106,106,1.0,106,100721.5,226.25,9.46,6.99
718,TEX,True,103,103,1.0,103,123756.75,281.75,4.25,1.83
719,TEX,True,112,112,1.0,112,97424.5,217.25,12.7,9.01
720,TEX,True,88,88,1.0,88,77430.0,191.75,11.41,5.31
721,TEX,True,112,112,1.0,112,133932.0,325.25,6.42,1.44
722,TEX,True,114,114,1.0,114,126209.25,307.5,4.4,0.89
723,TEX,True,100,100,1.0,100,105275.0,261.75,5.42,3.23
724,TEX,True,112,112,1.0,112,134521.5,321.0,6.51,2.58
725,TEX,True,106,106,1.0,106,123823.5,301.75,6.08,2.03
726,TEX,True,103,103,1.0,103,86192.5,213.0,17.85,10.5
727,TEX,True,114,114,1.0,114,141602.0,325.5,8.81,4.62
728,TEX,True,98,98,1.0,98,71758.5,183.75,7.97,2.91
729,TEX,True,113,113,1.0,113,131293.25,289.0,10.21,5.01
730,TEX,True,95,95,1.0,95,110301.5,255.25,9.52,4.85
731,TEX,True,106,106,1.0,106,120926.0,270.5,7.84,3.57
732,TEX,True,112,112,1.0,112,149145.0,339.5,9.12,2.93
733,TEX,True,111,111,1.0,111,121942.5,287.25,9.64,3.77
734,TEX,True,104,104,1.0,104,91006.0,222.0,12.59,4.82
735,TEX,True,103,103,1.0,103,112391.0,260.5,6.25,3.87
736,TEX,True,88,88,1.0,88,102870.5,240.0,8.08,4.0
737,TEX,True,131,131,1.0,131,158666.75,357.5,7.77,5.36
738,TEX,True,106,106,1.0,106,129640.5,280.5,6.16,5.87
739,TEX,True,111,111,1.0,111,102785.75,222.0,6.32,4.82
740,TEX,True,109,109,1.0,109,125478.25,269.5,4.92,2.62
741,TEX,True,103,103,1.0,103,119944.0,253.75,9.31,4.52
742,TEX,True,103,103,1.0,103,99258.5,212.75,10.04,5.23
743,TEX,True,118,118,1.0,118,175767.0,361.75,6.75,2.56
744,TEX,True,104,104,1.0,104,161538.75,354.25,3.03,1.73
745,TEX,True,86,86,1.0,86,118346.5,262.5,9.27,3.49
746,TEX,True,97,97,1.0,97,124331.0,281.5,3.57,2.76
747,TEX,True,106,106,1.0,106,110448.0,303.25,13.94,5.23
748,TEX,True,87,87,1.0,87,81630.75,238.0,16.97,1.86
749,TEX,True,95,95,1.0,95,81707.0,249.5,16.24,3.01
750,TEX,True,128,128,1.0,128,123902.25,333.5,6.26,2.34
751,TEX,True,98,98,1.0,98,96473.0,297.0,5.53,2.3
752,TEX,True,109,109,1.0,109,79525.75,247.5,17.28,2.27
753,TEX,True,110,110,1.0,110,125046.5,362.5,6.08,1.02
754,TEX,True,117,117,1.0,117,98598.5,279.25,7.73,1.06
755,TEX,True,111,111,1.0,111,125288.25,358.75,2.27,1.1
756,TEX,True,119,119,1.0,119,127945.25,348.0,5.05,2.11
757,TEX,True,104,104,1.0,104,99917.25,287.75,12.01,0.95
758,TEX,True,105,105,1.0,105,79897.75,237.0,13.1,3.07
759,TEX,True,101,101,1.0,101,80522.0,228.75,7.58,-1.55
760,TEX,True,98,98,1.0,98,114943.0,317.0,3.14,2.08
761,TEX,True,104,104,1.0,104,125993.25,342.0,6.07,3.66
762,TEX,True,102,102,1.0,102,115398.75,274.25,5.55,4.53
763,TEX,True,106,106,1.0,106,104158.25,248.0,7.58,4.06
764,TEX,True,97,97,1.0,97,97422.75,238.25,6.51,3.25
765,TEX,True,97,97,1.0,97,105001.75,282.5,6.79,2.92
766,TEX,True,99,99,1.0,99,108685.5,291.25,8.87,2.35
767,TEX,True,87,87,1.0,87,124939.75,325.75,2.51,1.81
768,TEX,True,79,79,1.0,79,83340.0,274.25,8.33,2.05
769,TEX,True,105,105,1.0,105,99486.25,307.5,5.22,2.92
770,TEX,True,102,102,1.0,102,92827.5,281.0,8.64,4.5
771,TEX,True,100,100,1.0,100,81383.0,230.25,8.58,3.66
772,TEX,True,105,105,1.0,105,125690.0,341.25,3.79,3.05
773,TEX,True,110,110,1.0,110,102126.75,275.75,6.95,4.67
774,TEX,True,107,107,1.0,107,141764.5,331.25,8.8,3.78
775,TEX,True,111,111,1.0,111,90025.75,214.25,9.25,5.62
776,TEX,True,88,88,1.0,88,92479.5,230.0,9.03,3.66
777,TEX,True,99,99,1.0,99,85271.0,209.5,8.59,1.64
778,TEX,True,112,112,1.0,112,108556.0,253.0,6.31,4.35
779,TEX,True,98,98,1.0,98,96953.25,238.5,5.28,0.21
780,TEX,True,106,106,1.0,106,70592.5,190.5,8.78,1.8
