Instance,Location,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
389,TEX,True,104,104,1.0,104,25700.0,69.5,6.34,0.0
390,TEX,True,130,130,1.0,130,22019.5,61.75,7.76,0.0
391,TEX,True,114,114,1.0,114,21086.75,60.0,9.16,0.0
392,TEX,True,145,145,1.0,145,32601.25,87.5,6.88,0.0
393,TEX,True,122,122,1.0,122,24079.75,63.5,8.43,0.0
394,TEX,True,130,130,1.0,130,29200.0,78.0,11.24,0.0
395,TEX,True,99,99,1.0,99,28118.0,72.75,5.24,0.0
396,TEX,True,105,105,1.0,105,30880.0,73.5,2.05,0.0
397,TEX,True,99,99,1.0,99,37275.25,87.75,1.15,0.0
398,TEX,True,111,111,1.0,111,30251.25,72.0,3.5,0.0
399,TEX,True,105,105,1.0,105,22815.75,62.75,2.54,0.0
400,TEX,True,82,82,1.0,82,22950.75,57.25,8.34,0.0
401,TEX,True,129,129,1.0,129,39240.0,93.0,3.73,0.0
402,TEX,True,113,113,1.0,113,27109.0,76.0,13.0,0.0
403,TEX,True,119,119,1.0,119,24061.0,70.0,17.25,0.0
404,TEX,True,103,103,1.0,103,25175.5,68.5,11.24,0.0
405,TEX,True,137,137,1.0,137,26692.25,93.25,5.28,0.0
406,TEX,True,128,128,1.0,128,17958.5,64.5,6.99,0.0
407,TEX,True,81,81,1.0,81,17114.25,66.75,3.79,0.0
408,TEX,True,115,115,1.0,115,19926.5,51.25,2.0,0.0
409,TEX,True,131,131,1.0,131,29127.75,75.5,2.69,0.0
410,TEX,True,122,122,1.0,122,23599.25,59.5,1.87,0.0
411,TEX,True,131,131,1.0,131,33282.5,87.5,10.11,0.0
412,TEX,True,85,85,1.0,85,21288.0,55.5,5.13,0.0
413,TEX,True,133,133,1.0,133,21183.0,58.5,14.2,0.0
414,TEX,True,105,105,1.0,105,18579.5,56.25,10.92,0.0
415,TEX,True,118,118,1.0,118,23024.75,69.25,13.4,0.0
416,TEX,True,118,118,1.0,118,21922.25,66.5,4.85,0.0
417,TEX,True,126,126,1.0,126,30075.75,105.0,5.47,0.0
418,TEX,True,126,126,1.0,126,19038.5,69.0,7.11,0.0
419,TEX,True,117,117,1.0,117,18109.75,64.75,5.99,0.0
420,TEX,True,107,107,1.0,107,16770.0,56.5,4.34,0.0
421,TEX,True,112,112,1.0,112,16173.25,55.5,3.18,0.0
422,TEX,True,98,98,1.0,98,21366.5,72.75,4.32,0.0
423,TEX,True,160,160,1.0,160,23994.75,74.75,7.1,0.0
424,TEX,True,112,112,1.0,112,24819.75,74.25,3.51,0.0
425,TEX,True,105,105,1.0,105,20262.5,60.25,3.45,0.0
426,TEX,True,89,89,1.0,89,21308.25,66.5,6.29,0.0
427,TEX,True,122,122,1.0,122,32192.0,89.25,5.99,0.0
428,TEX,True,103,103,1.0,103,25752.0,78.0,6.13,0.0
429,TEX,True,111,111,1.0,111,17941.25,57.0,11.61,0.0
430,TEX,True,78,78,1.0,78,22126.5,61.5,1.92,0.0
431,TEX,True,108,108,1.0,108,24461.25,74.0,0.99,0.0
432,TEX,True,113,113,1.0,113,19033.5,60.25,3.86,0.0
433,TEX,True,118,118,1.0,118,22917.75,66.75,9.87,0.0
434,TEX,True,129,129,1.0,129,27661.25,87.25,10.25,0.0
435,TEX,True,93,93,1.0,93,23275.25,77.75,3.37,0.0
436,TEX,True,138,138,1.0,138,26329.25,89.5,7.11,0.0
437,TEX,True,135,135,1.0,135,19776.25,67.25,6.69,0.0
438,TEX,True,109,109,1.0,109,20125.5,61.5,4.55,0.0
439,TEX,True,126,126,1.0,126,24186.0,76.75,3.29,0.0
440,TEX,True,112,112,1.0,112,29781.25,89.75,4.16,0.0
441,TEX,True,99,99,1.0,99,27440.75,68.5,4.6,0.0
442,TEX,True,136,136,1.0,136,28452.5,77.5,9.84,0.0
443,TEX,True,117,117,1.0,117,29066.75,74.0,4.75,0.0
444,TEX,True,165,165,1.0,165,21004.5,69.5,1.26,0.0
445,TEX,True,112,112,1.0,112,19640.75,67.5,6.96,0.0
446,TEX,True,108,108,1.0,108,19690.75,68.25,6.5,0.0
447,TEX,True,125,125,1.0,125,30356.75,86.75,3.66,0.0
448,TEX,True,111,111,1.0,111,21964.5,59.25,0.35,0.0
449,TEX,True,132,132,1.0,132,22528.25,67.25,4.08,0.0
450,TEX,True,123,123,1.0,123,21385.5,63.25,3.87,0.0
451,TEX,True,100,100,1.0,100,16729.0,52.0,3.77,0.0
452,TEX,True,70,70,1.0,70,20242.5,62.5,4.04,0.0
453,TEX,True,116,116,1.0,116,20322.75,59.5,6.54,0.0
454,TEX,True,105,105,1.0,105,20796.75,62.25,6.07,0.0
455,TEX,True,139,139,1.0,139,25405.25,76.5,8.04,0.0
456,TEX,True,101,101,1.0,101,19966.0,58.75,4.19,0.0
457,TEX,True,104,104,1.0,104,22929.75,66.25,4.4,0.0
458,TEX,True,104,104,1.0,104,20820.75,61.5,5.53,0.0
459,TEX,True,109,109,1.0,109,19565.5,67.0,3.72,0.0
460,TEX,True,97,97,1.0,97,20980.5,72.25,3.5,0.0
461,TEX,True,117,117,1.0,117,19531.75,68.0,12.55,0.0
462,TEX,True,103,103,1.0,103,21456.5,69.25,2.03,0.0
463,TEX,True,122,122,1.0,122,16363.0,55.5,6.35,0.0
464,TEX,True,99,99,1.0,99,15045.75,47.5,4.03,0.0
465,TEX,True,120,120,1.0,120,18294.5,59.75,10.72,0.0
466,TEX,True,101,101,1.0,101,17812.0,59.0,7.3,0.0
467,TEX,True,126,126,1.0,126,29427.0,89.5,5.46,0.0
468,TEX,True,133,133,1.0,133,26852.5,76.5,5.52,0.0
469,TEX,True,108,108,1.0,108,24319.75,68.75,5.13,0.0
470,TEX,True,107,107,1.0,107,22542.0,63.5,4.73,0.0
471,TEX,True,129,129,1.0,129,26178.0,74.25,4.71,0.0
472,TEX,True,119,119,1.0,119,25725.0,73.75,5.13,0.0
473,TEX,True,118,118,1.0,118,28462.0,80.5,3.27,0.0
474,TEX,True,111,111,1.0,111,17434.5,53.75,6.89,0.0
475,TEX,True,111,111,1.0,111,17682.75,54.25,6.01,0.0
476,TEX,True,146,146,1.0,146,24128.5,74.75,7.0,0.0
477,TEX,True,110,110,1.0,110,21883.5,73.5,5.31,0.0
478,TEX,True,149,149,1.0,149,24331.75,80.0,4.3,0.0
479,TEX,True,103,103,1.0,103,22606.0,76.0,3.19,0.0
480,TEX,True,143,143,1.0,143,25858.5,71.75,4.64,0.0
481,TEX,True,115,115,1.0,115,29482.25,82.25,1.77,0.0
482,TEX,True,104,104,1.0,104,22638.0,64.75,2.43,0.0
483,TEX,True,125,125,1.0,125,32492.75,74.75,3.52,0.0
484,TEX,True,102,102,1.0,102,24729.0,58.5,2.1,0.0
485,TEX,True,104,104,1.0,104,31104.5,72.0,1.13,0.0
486,TEX,True,123,123,1.0,123,27823.0,65.5,3.89,0.0
487,TEX,True,111,111,1.0,111,34289.5,79.5,3.65,0.0
488,TEX,True,116,116,1.0,116,28207.5,66.25,4.23,0.0
489,TEX,True,124,124,1.0,124,21577.75,53.5,6.63,0.0
490,TEX,True,129,129,1.0,129,24210.5,60.5,5.95,0.0
491,TEX,True,120,120,1.0,120,28898.5,70.25,6.53,0.0
492,TEX,True,115,115,1.0,115,23925.0,64.0,3.26,0.0
493,TEX,True,111,111,1.0,111,21929.5,59.5,4.35,0.0
494,TEX,True,104,104,1.0,104,25123.5,66.75,3.99,0.0
495,TEX,True,106,106,1.0,106,26055.25,71.25,2.72,0.0
496,TEX,True,112,112,1.0,112,26409.25,72.0,2.97,0.0
497,TEX,True,111,111,1.0,111,32906.0,88.75,3.2,0.0
498,TEX,True,119,119,1.0,119,23791.0,73.25,7.65,0.0
499,TEX,True,109,109,1.0,109,19387.0,59.75,9.69,0.0
500,TEX,True,120,120,1.0,120,22671.75,69.5,9.9,0.0
501,TEX,True,112,112,1.0,112,22481.5,78.25,2.88,0.0
502,TEX,True,124,124,1.0,124,23557.75,82.0,3.38,0.0
503,TEX,True,143,143,1.0,143,20203.0,71.0,4.56,0.0
504,TEX,True,123,123,1.0,123,17610.25,60.25,4.78,0.0
505,TEX,True,98,98,1.0,98,13661.25,47.25,3.49,0.0
506,TEX,True,113,113,1.0,113,21999.5,73.5,3.59,0.0
507,TEX,True,101,101,1.0,101,15046.5,52.75,3.71,0.0
508,TEX,True,132,132,1.0,132,18928.25,64.25,4.27,0.0
509,TEX,True,117,117,1.0,117,17795.5,60.25,3.59,0.0
510,TEX,True,110,110,1.0,110,26470.25,78.25,1.36,0.0
511,TEX,True,109,109,1.0,109,23230.75,69.5,2.76,0.0
512,TEX,True,104,104,1.0,104,19380.75,58.25,2.3,0.0
513,TEX,True,131,131,1.0,131,22312.0,57.75,4.59,0.0
514,TEX,True,106,106,1.0,106,23754.75,61.0,7.48,0.0
515,TEX,True,112,112,1.0,112,21591.0,56.5,8.01,0.0
516,TEX,True,126,126,1.0,126,22376.0,63.25,11.1,0.0
517,TEX,True,127,127,1.0,127,25039.25,70.0,9.32,0.0
518,TEX,True,133,133,1.0,133,26373.75,73.75,9.01,0.0
519,TEX,True,117,117,1.0,117,24187.0,69.25,6.35,0.0
520,TEX,True,122,122,1.0,122,26658.75,76.75,5.57,0.0
521,TEX,True,115,115,1.0,115,19256.0,59.0,8.81,0.0
522,TEX,True,124,124,1.0,124,23591.0,59.5,5.02,0.0
523,TEX,True,120,120,1.0,120,26556.0,68.5,2.83,0.0
524,TEX,True,104,104,1.0,104,23440.75,61.5,1.3,0.0
525,TEX,True,127,127,1.0,127,36321.75,97.0,4.35,0.0
526,TEX,True,98,98,1.0,98,23482.75,63.0,2.55,0.0
527,TEX,True,92,92,1.0,92,20886.5,56.25,2.55,0.0
528,TEX,True,135,135,1.0,135,21450.75,62.0,7.16,0.0
529,TEX,True,112,112,1.0,112,29932.25,80.25,2.23,0.0
530,TEX,True,107,107,1.0,107,19119.75,55.25,5.87,0.0
531,TEX,True,133,133,1.0,133,22638.25,56.5,2.28,0.0
532,TEX,True,102,102,1.0,102,26646.75,69.5,2.54,0.0
533,TEX,True,120,120,1.0,120,20448.0,52.5,3.72,0.0
534,TEX,True,104,104,1.0,104,22261.0,55.0,8.5,0.0
535,TEX,True,104,104,1.0,104,24877.75,61.0,6.06,0.0
536,TEX,True,132,132,1.0,132,17279.75,45.25,7.28,0.0
537,TEX,True,127,127,1.0,127,23778.0,73.5,9.18,0.0
538,TEX,True,122,122,1.0,122,18298.75,56.5,9.1,0.0
539,TEX,True,114,114,1.0,114,26530.0,80.25,3.67,0.0
540,TEX,True,119,119,1.0,119,28618.0,81.25,1.52,0.0
541,TEX,True,124,124,1.0,124,27567.5,79.0,2.41,0.0
542,TEX,True,147,147,1.0,147,30901.5,86.75,1.86,0.0
543,TEX,True,109,109,1.0,109,19661.75,54.0,3.01,0.0
544,TEX,True,117,117,1.0,117,21633.25,59.25,4.6,0.0
545,TEX,True,103,103,1.0,103,25735.0,71.25,3.36,0.0
546,TEX,True,107,107,1.0,107,22931.25,65.75,6.19,0.0
547,TEX,True,122,122,1.0,122,20684.0,58.0,3.97,0.0
548,TEX,True,114,114,1.0,114,16387.5,47.25,6.65,0.0
549,TEX,True,142,142,1.0,142,27032.25,80.0,4.97,0.0
550,TEX,True,144,144,1.0,144,23765.25,68.0,3.15,0.0
551,TEX,True,109,109,1.0,109,19820.25,58.75,4.35,0.0
552,TEX,True,106,106,1.0,106,14036.0,40.25,5.7,0.0
553,TEX,True,118,118,1.0,118,25296.25,71.75,5.23,0.0
554,TEX,True,129,129,1.0,129,21521.25,62.0,5.25,0.0
555,TEX,True,130,130,1.0,130,19318.75,56.5,4.9,0.0
556,TEX,True,123,123,1.0,123,27381.5,77.25,3.85,0.0
557,TEX,True,108,108,1.0,108,24714.75,70.0,3.57,0.0
558,TEX,True,116,116,1.0,116,27043.0,69.25,5.22,0.0
559,TEX,True,111,111,1.0,111,23439.5,65.25,8.07,0.0
560,TEX,True,89,89,1.0,89,23502.0,66.25,3.64,0.0
561,TEX,True,95,95,1.0,95,39224.0,87.25,1.97,0.0
562,TEX,True,122,122,1.0,122,21651.0,53.5,10.28,0.0
563,TEX,True,126,126,1.0,126,26204.75,64.5,5.89,0.0
564,TEX,True,131,131,1.0,131,23082.5,66.5,7.59,0.0
565,TEX,True,102,102,1.0,102,20867.25,59.25,2.74,0.0
566,TEX,True,101,101,1.0,101,22850.0,64.0,7.98,0.0
567,TEX,True,144,144,1.0,144,28754.75,69.5,3.94,0.0
568,TEX,True,105,105,1.0,105,25114.25,67.0,1.97,0.0
569,TEX,True,111,111,1.0,111,26219.5,69.75,2.71,0.0
570,TEX,True,117,117,1.0,117,30879.0,75.25,9.79,0.0
571,TEX,True,104,104,1.0,104,34550.0,81.75,2.83,0.0
572,TEX,True,156,156,1.0,156,34195.5,82.5,7.97,0.0
573,TEX,True,113,113,1.0,113,23947.25,56.5,4.39,0.0
574,TEX,True,104,104,1.0,104,19475.5,46.25,5.56,0.0
575,TEX,True,111,111,1.0,111,27181.0,62.0,2.85,0.0
576,TEX,True,94,94,1.0,94,25363.25,63.5,3.35,0.0
577,TEX,True,113,113,1.0,113,27543.25,67.25,3.66,0.0
578,TEX,True,143,143,1.0,143,26582.0,69.5,8.51,0.0
579,TEX,True,106,106,1.0,106,32744.75,84.25,0.05,0.0
580,TEX,True,110,110,1.0,110,26081.25,68.75,2.4,0.0
581,TEX,True,121,121,1.0,121,25695.25,69.25,5.19,0.0
582,TEX,True,103,103,1.0,103,22571.75,63.0,3.79,0.0
583,TEX,True,118,118,1.0,118,29479.25,83.25,1.65,0.0
584,TEX,True,103,103,1.0,103,26667.75,75.0,1.94,0.0
585,TEX,True,114,114,1.0,114,24423.75,70.75,3.69,0.0
586,TEX,True,112,112,1.0,112,25900.0,72.5,2.28,0.0
587,TEX,True,117,117,1.0,117,21854.25,65.75,5.02,0.0
588,TEX,True,115,115,1.0,115,26948.25,76.75,4.41,0.0
589,TEX,True,122,122,1.0,122,29129.5,80.0,1.85,0.0
590,TEX,True,139,139,1.0,139,31247.0,89.0,6.24,0.0
591,TEX,True,101,101,1.0,101,23859.0,64.5,4.22,0.0
592,TEX,True,117,117,1.0,117,22372.25,64.25,3.07,0.0
593,TEX,True,112,112,1.0,112,21429.0,57.75,3.63,0.0
594,TEX,True,125,125,1.0,125,28961.25,67.0,2.39,0.0
595,TEX,True,100,100,1.0,100,22105.25,53.75,5.83,0.0
596,TEX,True,125,125,1.0,125,30096.0,70.5,4.24,0.0
597,TEX,True,114,114,1.0,114,25463.25,59.0,10.73,0.0
598,TEX,True,105,105,1.0,105,32107.5,74.75,3.11,0.0
599,TEX,True,121,121,1.0,121,32279.0,73.5,5.78,0.0
600,TEX,True,104,104,1.0,104,35251.5,79.5,3.85,0.0
601,TEX,True,114,114,1.0,114,23776.5,55.5,6.62,0.0
602,TEX,True,130,130,1.0,130,35048.75,83.5,7.1,0.0
603,TEX,True,123,123,1.0,123,29276.75,73.0,3.24,0.0
604,TEX,True,156,156,1.0,156,36398.75,88.0,2.97,0.0
605,TEX,True,96,96,1.0,96,27766.5,71.75,2.45,0.0
606,TEX,True,135,135,1.0,135,29230.0,69.0,7.23,0.0
607,TEX,True,100,100,1.0,100,29146.25,72.0,4.7,0.0
608,TEX,True,109,109,1.0,109,24123.75,61.25,5.48,0.0
609,TEX,True,98,98,1.0,98,25253.25,55.25,3.17,0.0
610,TEX,True,110,110,1.0,110,26726.25,56.75,1.9,0.0
611,TEX,True,124,124,1.0,124,37709.0,78.0,2.71,0.0
612,TEX,True,107,107,1.0,107,27980.0,61.0,6.53,0.0
613,TEX,True,111,111,1.0,111,32467.75,70.0,6.2,0.0
614,TEX,True,122,122,1.0,122,34881.75,75.75,7.37,0.0
615,TEX,True,123,123,1.0,123,41502.75,88.0,1.42,0.0
616,TEX,True,112,112,1.0,112,37987.0,81.0,3.86,0.0
617,TEX,True,128,128,1.0,128,37892.5,81.5,4.91,0.0
618,TEX,True,102,102,1.0,102,32343.25,69.75,3.32,0.0
619,TEX,True,117,117,1.0,117,25811.0,56.0,4.79,0.0
620,TEX,True,104,104,1.0,104,26382.75,57.25,3.99,0.0
621,TEX,True,92,92,1.0,92,26392.0,60.0,4.78,0.0
622,TEX,True,127,127,1.0,127,30553.0,71.0,4.79,0.0
623,TEX,True,98,98,1.0,98,27767.25,62.75,1.75,0.0
624,TEX,True,122,122,1.0,122,28426.75,75.0,7.09,0.0
625,TEX,True,116,116,1.0,116,28363.0,73.75,6.58,0.0
626,TEX,True,118,118,1.0,118,18187.75,49.0,7.81,0.0
627,TEX,True,167,167,1.0,167,30349.5,103.0,7.01,0.0
628,TEX,True,111,111,1.0,111,17120.5,58.75,8.1,0.0
629,TEX,True,114,114,1.0,114,24862.25,79.0,7.53,0.0
630,TEX,True,92,92,1.0,92,18414.5,61.0,4.45,0.0
631,TEX,True,117,117,1.0,117,22256.0,71.75,5.43,0.0
632,TEX,True,129,129,1.0,129,27278.0,85.25,4.87,0.0
633,TEX,True,113,113,1.0,113,22630.75,71.5,8.64,0.0
634,TEX,True,99,99,1.0,99,15008.0,51.0,8.31,0.0
635,TEX,True,129,129,1.0,129,26292.5,84.75,5.88,0.0
636,TEX,True,133,133,1.0,133,26348.25,85.5,5.76,0.0
637,TEX,True,109,109,1.0,109,18374.0,60.5,6.08,0.0
638,TEX,True,112,112,1.0,112,17376.0,57.25,8.07,0.0
639,TEX,True,110,110,1.0,110,23972.75,65.75,3.56,0.0
640,TEX,True,140,140,1.0,140,29660.0,83.5,3.25,0.0
641,TEX,True,114,114,1.0,114,24692.0,68.5,4.34,0.0
642,TEX,True,113,113,1.0,113,30276.5,68.25,0.6,0.0
643,TEX,True,116,116,1.0,116,37850.0,85.0,0.13,0.0
644,TEX,True,110,110,1.0,110,33855.25,79.5,2.79,0.0
645,TEX,True,101,101,1.0,101,23779.0,57.25,5.12,0.0
646,TEX,True,117,117,1.0,117,31790.75,73.0,2.96,0.0
647,TEX,True,124,124,1.0,124,22097.5,51.25,3.65,0.0
648,TEX,True,149,149,1.0,149,38998.0,88.0,7.41,0.0
649,TEX,True,102,102,1.0,102,33153.75,74.5,3.31,0.0
650,TEX,True,117,117,1.0,117,30278.0,70.25,7.59,0.0
651,TEX,True,122,122,1.0,122,26092.75,62.0,6.12,0.0
652,TEX,True,105,105,1.0,105,26358.5,62.25,6.08,0.0
653,TEX,True,108,108,1.0,108,22340.75,52.0,3.93,0.0
654,TEX,True,100,100,1.0,100,21325.25,50.25,3.82,0.0
655,TEX,True,104,104,1.0,104,28870.0,68.25,2.64,0.0
656,TEX,True,98,98,1.0,98,25857.5,62.25,6.14,0.0
657,TEX,True,113,113,1.0,113,22424.75,53.5,5.62,0.0
658,TEX,True,109,109,1.0,109,26407.5,62.25,2.97,0.0
659,TEX,True,92,92,1.0,92,23025.25,55.25,3.25,0.0
660,TEX,True,131,131,1.0,131,24925.5,60.5,3.99,0.0
661,TEX,True,100,100,1.0,100,27076.25,67.75,4.33,0.0
662,TEX,True,128,128,1.0,128,24494.0,60.5,4.86,0.0
663,TEX,True,103,103,1.0,103,21523.75,56.25,11.41,0.0
664,TEX,True,135,135,1.0,135,31046.75,77.25,7.86,0.0
665,TEX,True,112,112,1.0,112,34305.25,84.75,3.5,0.0
666,TEX,True,110,110,1.0,110,24591.75,60.5,7.82,0.0
667,TEX,True,112,112,1.0,112,34288.25,81.75,4.46,0.0
668,TEX,True,119,119,1.0,119,31664.5,77.5,5.4,0.0
669,TEX,True,115,115,1.0,115,18947.5,54.5,6.41,0.0
670,TEX,True,123,123,1.0,123,21489.0,64.0,6.29,0.0
671,TEX,True,104,104,1.0,104,21354.25,63.5,8.04,0.0
672,TEX,True,115,115,1.0,115,24127.0,67.25,2.96,0.0
673,TEX,True,118,118,1.0,118,22990.0,64.25,4.3,0.0
674,TEX,True,122,122,1.0,122,20827.0,58.0,3.15,0.0
675,TEX,True,146,146,1.0,146,24711.25,70.75,5.42,0.0
676,TEX,True,107,107,1.0,107,16743.75,48.5,7.66,0.0
677,TEX,True,103,103,1.0,103,18598.25,53.5,3.8,0.0
678,TEX,True,121,121,1.0,121,21302.5,62.25,6.91,0.0
679,TEX,True,125,125,1.0,125,21472.0,63.25,8.19,0.0
680,TEX,True,123,123,1.0,123,26022.25,75.25,5.37,0.0
681,TEX,True,145,145,1.0,145,27516.25,76.0,4.81,0.0
682,TEX,True,111,111,1.0,111,22052.25,63.25,8.48,0.0
683,TEX,True,126,126,1.0,126,28138.25,75.25,5.87,0.0
684,TEX,True,121,121,1.0,121,27359.75,69.5,5.12,0.0
685,TEX,True,96,96,1.0,96,22459.25,60.5,4.38,0.0
686,TEX,True,112,112,1.0,112,23705.5,60.25,4.36,0.0
687,TEX,True,105,105,1.0,105,24779.0,62.0,4.72,0.0
688,TEX,True,115,115,1.0,115,33367.25,79.75,1.87,0.0
689,TEX,True,140,140,1.0,140,26982.75,66.25,3.77,0.0
690,TEX,True,115,115,1.0,115,31179.0,75.5,2.08,0.0
691,TEX,True,97,97,1.0,97,29843.0,74.25,0.09,0.0
692,TEX,True,116,116,1.0,116,24096.75,59.0,2.57,0.0
693,TEX,True,174,174,1.0,174,32210.5,82.75,7.67,0.0
694,TEX,True,100,100,1.0,100,25817.0,64.5,5.86,0.0
695,TEX,True,113,113,1.0,113,31722.0,74.5,3.49,0.0
696,TEX,True,131,131,1.0,131,37754.25,95.75,3.63,0.0
697,TEX,True,135,135,1.0,135,28479.0,73.25,5.84,0.0
698,TEX,True,133,133,1.0,133,27077.0,68.75,7.2,0.0
699,TEX,True,120,120,1.0,120,31750.75,80.25,4.98,0.0
700,TEX,True,114,114,1.0,114,25453.0,64.75,5.05,0.0
701,TEX,True,97,97,1.0,97,21141.5,55.0,4.61,0.0
702,TEX,True,125,125,1.0,125,26213.25,70.25,5.01,0.0
703,TEX,True,130,130,1.0,130,26839.0,71.5,3.92,0.0
704,TEX,True,145,145,1.0,145,24190.75,64.5,4.22,0.0
705,TEX,True,110,110,1.0,110,26290.0,67.75,1.66,0.0
706,TEX,True,123,123,1.0,123,21894.25,59.25,4.24,0.0
707,TEX,True,112,112,1.0,112,32240.25,84.25,1.49,0.0
708,TEX,True,97,97,1.0,97,21046.75,57.5,2.94,0.0
709,TEX,True,101,101,1.0,101,23832.0,64.75,2.79,0.0
710,TEX,True,114,114,1.0,114,18993.75,51.75,4.72,0.0
711,TEX,True,100,100,1.0,100,18193.0,50.0,4.66,0.0
712,TEX,True,103,103,1.0,103,20162.5,54.0,3.13,0.0
713,TEX,True,129,129,1.0,129,26072.0,65.25,3.13,0.0
714,TEX,True,101,101,1.0,101,25306.75,60.0,4.6,0.0
715,TEX,True,137,137,1.0,137,40625.25,94.25,3.09,0.0
716,TEX,True,129,129,1.0,129,37465.5,87.25,3.05,0.0
717,TEX,True,119,119,1.0,119,24468.0,56.5,6.17,0.0
718,TEX,True,113,113,1.0,113,30506.25,69.5,4.31,0.0
719,TEX,True,124,124,1.0,124,24023.25,55.0,5.14,0.0
720,TEX,True,94,94,1.0,94,18870.5,47.75,8.81,0.0
721,TEX,True,135,135,1.0,135,32357.5,79.5,5.66,0.0
722,TEX,True,117,117,1.0,117,30604.0,75.0,4.22,0.0
723,TEX,True,112,112,1.0,112,25918.75,64.25,5.43,0.0
724,TEX,True,129,129,1.0,129,31980.5,78.0,4.81,0.0
725,TEX,True,120,120,1.0,120,30274.0,74.25,5.76,0.0
726,TEX,True,111,111,1.0,111,20801.25,52.75,13.87,0.0
727,TEX,True,132,132,1.0,132,34947.25,81.5,5.12,0.0
728,TEX,True,106,106,1.0,106,17543.5,44.75,8.95,0.0
729,TEX,True,138,138,1.0,138,32175.75,70.75,7.93,0.0
730,TEX,True,99,99,1.0,99,26749.25,62.25,7.58,0.0
731,TEX,True,117,117,1.0,117,29830.5,67.5,8.6,0.0
732,TEX,True,140,140,1.0,140,36035.75,83.5,8.85,0.0
733,TEX,True,127,127,1.0,127,29738.5,70.75,10.1,0.0
734,TEX,True,115,115,1.0,115,22564.5,55.25,10.76,0.0
735,TEX,True,110,110,1.0,110,27104.0,63.5,4.78,0.0
736,TEX,True,94,94,1.0,94,24701.5,58.5,6.52,0.0
737,TEX,True,182,182,1.0,182,38586.0,90.0,6.5,0.0
738,TEX,True,121,121,1.0,121,32045.25,69.75,3.07,0.0
739,TEX,True,130,130,1.0,130,26141.5,56.5,2.82,0.0
740,TEX,True,120,120,1.0,120,31203.0,67.0,2.91,0.0
741,TEX,True,121,121,1.0,121,29582.0,63.0,5.37,0.0
742,TEX,True,109,109,1.0,109,24178.75,52.0,6.43,0.0
743,TEX,True,138,138,1.0,138,42689.25,88.5,4.3,0.0
744,TEX,True,113,113,1.0,113,39683.5,86.75,3.01,0.0
745,TEX,True,91,91,1.0,91,28547.25,64.5,6.59,0.0
746,TEX,True,106,106,1.0,106,30168.75,68.0,2.77,0.0
747,TEX,True,125,125,1.0,125,26327.0,74.5,12.06,0.0
748,TEX,True,90,90,1.0,90,19192.0,58.25,17.12,0.0
749,TEX,True,104,104,1.0,104,20218.5,61.5,15.55,0.0
750,TEX,True,156,156,1.0,156,28897.25,82.0,10.53,0.0
751,TEX,True,103,103,1.0,103,23892.5,72.75,8.69,0.0
752,TEX,True,128,128,1.0,128,19256.0,61.0,14.64,0.0
753,TEX,True,119,119,1.0,119,30341.75,88.0,7.63,0.0
754,TEX,True,136,136,1.0,136,23318.75,68.5,12.07,0.0
755,TEX,True,130,130,1.0,130,29218.0,86.75,6.8,0.0
756,TEX,True,136,136,1.0,136,29935.0,85.0,6.0,0.0
757,TEX,True,118,118,1.0,118,24048.75,70.0,14.46,0.0
758,TEX,True,109,109,1.0,109,19517.25,58.75,12.34,0.0
759,TEX,True,111,111,1.0,111,19458.0,55.0,12.56,0.0
760,TEX,True,107,107,1.0,107,28485.25,77.5,4.27,0.0
761,TEX,True,112,112,1.0,112,31038.5,83.25,5.23,0.0
762,TEX,True,116,116,1.0,116,28386.75,68.0,3.86,0.0
763,TEX,True,114,114,1.0,114,26009.25,61.0,4.06,0.0
764,TEX,True,103,103,1.0,103,23653.5,58.5,5.73,0.0
765,TEX,True,110,110,1.0,110,25999.0,69.25,7.47,0.0
766,TEX,True,105,105,1.0,105,26990.25,71.75,7.08,0.0
767,TEX,True,106,106,1.0,106,30121.25,79.75,4.2,0.0
768,TEX,True,87,87,1.0,87,20331.0,66.75,6.0,0.0
769,TEX,True,109,109,1.0,109,24282.0,76.0,6.46,0.0
770,TEX,True,112,112,1.0,112,22716.25,70.0,8.94,0.0
771,TEX,True,110,110,1.0,110,20004.75,57.25,5.84,0.0
772,TEX,True,112,112,1.0,112,31700.25,84.75,2.72,0.0
773,TEX,True,130,130,1.0,130,25081.25,68.5,7.16,0.0
774,TEX,True,135,135,1.0,135,34422.75,82.25,3.98,0.0
775,TEX,True,131,131,1.0,131,22043.25,54.0,7.59,0.0
776,TEX,True,98,98,1.0,98,22925.5,57.0,6.99,0.0
777,TEX,True,110,110,1.0,110,20986.5,52.25,11.21,0.0
778,TEX,True,126,126,1.0,126,25829.25,63.0,6.43,0.0
779,TEX,True,109,109,1.0,109,23611.25,57.75,7.51,0.0
780,TEX,True,123,123,1.0,123,16363.25,47.25,11.29,0.0
781,TEX,True,117,117,1.0,117,24706.75,68.5,8.23,0.0
782,TEX,True,95,95,1.0,95,27966.5,74.75,3.78,0.0
783,TEX,True,110,110,1.0,110,22743.5,67.5,5.69,0.0
784,TEX,True,116,116,1.0,116,17307.0,50.5,4.48,0.0
785,TEX,True,97,97,1.0,97,21096.5,63.0,2.4,0.0
